Customer ID;Date;Week;Day;Weekend;Retailer;City;State;Brand;Model;Fuel Type;Segment;Age Group;Income Band;Customer Type;Lead Source;Salesperson;Customers Visited;Test Drives;Contracts Offered;Contracts Signed;Conversion Rate (%);Unit Price (€);Discount (%);Cost Price (€);Revenue(€);Profit(€);Month;Month Number;Year;Weekday Type;Offer Conversion;Visit to Test Drive %;Visit to Signed %;Average Margin per Signed Contract;Column1
CUST_86;05/02/2026;Week 1;Thursday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Mokka;Electric;SUV;36-50;Low;New;Website;Sales_19;340;172;117;29;16.86;22110;11.7;20542;641190;45472;Feb;2;2026;Weekday;24,79%;50,59%;8,53%;1568,00;Stuttgart Auto Center
CUST_87;10/02/2026;Week 2;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;VW;Golf;Electric;Hatchback;50+;Low;New;Referral;Sales_4;452;208;139;34;16.35;28704;9.15;24930;975936;128316;Feb;2;2026;Weekday;24,46%;46,02%;7,52%;3774,00;Hannover Cars
CUST_88;28/02/2026;Week 4;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;Mercedes;E-Class;Hybrid;Sedan;50+;Medium;New;Walk-in;Sales_1;224;118;85;25;21.19;59763;4.67;45267;1494075;362400;Feb;2;2026;Weekend;29,41%;52,68%;11,16%;14496,00;Leipzig Mobility
CUST_89;27/02/2026;Week 4;Friday;No;Ruhr Auto Plaza;Dortmund;NRW;Audi;e-tron;Hybrid;SUV;50+;Medium;Returning;Website;Sales_6;183;114;83;23;20.18;53393;5.94;41156;1228039;281451;Feb;2;2026;Weekday;27,71%;62,30%;12,57%;12237,00;Ruhr Auto Plaza
CUST_90;27/02/2026;Week 4;Friday;No;Autohaus Berlin;Berlin;Berlin;VW;Passat;Petrol;Sedan;26-35;Medium;Returning;Social Media;Sales_19;343;156;94;25;16.03;34687;6.24;31067;867175;90500;Feb;2;2026;Weekday;26,60%;45,48%;7,29%;3620,00;Autohaus Berlin
CUST_91;13/02/2026;Week 2;Friday;No;Autohaus Berlin;Berlin;Berlin;BMW;i4;Petrol;Sedan;36-50;High;New;Social Media;Sales_3;278;135;101;39;28.89;65387;4.75;48597;2550093;654810;Feb;2;2026;Weekday;38,61%;48,56%;14,03%;16790,00;Autohaus Berlin
CUST_92;02/02/2026;Week 1;Monday;No;Bavaria Motors;Munich;Bavaria;Audi;Q3;Hybrid;SUV;50+;Medium;New;Website;Sales_7;307;166;115;35;21.08;54775;4.08;42547;1917125;427980;Feb;2;2026;Weekday;30,43%;54,07%;11,40%;12228,00;Bavaria Motors
CUST_93;02/02/2026;Week 1;Monday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;e-tron;Petrol;SUV;26-35;Medium;New;Social Media;Sales_12;254;131;93;27;20.61;48239;6.88;39398;1302453;238707;Feb;2;2026;Weekday;29,03%;51,57%;10,63%;8841,00;Stuttgart Auto Center
CUST_94;21/02/2026;Week 3;Saturday;Yes;Ruhr Auto Plaza;Dortmund;NRW;Mercedes;GLC;Hybrid;SUV;26-35;High;Returning;Website;Sales_16;218;120;91;27;22.5;68680;2.9;49225;1854360;525285;Feb;2;2026;Weekend;29,67%;55,05%;12,39%;19455,00;Ruhr Auto Plaza
CUST_95;22/02/2026;Week 4;Sunday;Yes;Hannover Cars;Hannover;Lower Saxony;Opel;Grandland;Electric;SUV;36-50;Medium;Returning;Walk-in;Sales_19;377;187;128;31;16.58;22912;13.08;20431;710272;76911;Feb;2;2026;Weekend;24,22%;49,60%;8,22%;2481,00;Hannover Cars
CUST_96;16/02/2026;Week 3;Monday;No;Rhein Auto Group;Cologne;NRW;Audi;Q3;Petrol;SUV;18-25;Low;Returning;Social Media;Sales_5;320;168;109;40;23.81;53834;3.86;43853;2153360;399240;Feb;2;2026;Weekday;36,70%;52,50%;12,50%;9981,00;Rhein Auto Group
CUST_97;04/02/2026;Week 1;Wednesday;No;Saxon Wheels;Dresden;Saxony;BMW;X5;Diesel;SUV;26-35;Low;New;Website;Sales_6;151;84;57;23;27.38;54243;5.11;41244;1247589;298977;Feb;2;2026;Weekday;40,35%;55,63%;15,23%;12999,00;Saxon Wheels
CUST_98;02/02/2026;Week 1;Monday;No;Leipzig Mobility;Leipzig;Saxony;Mercedes;GLE;Electric;SUV;36-50;Low;Returning;Walk-in;Sales_5;254;149;116;35;23.49;58229;4.44;45699;2038015;438550;Feb;2;2026;Weekday;30,17%;58,66%;13,78%;12530,00;Leipzig Mobility
CUST_99;21/02/2026;Week 3;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;BMW;3 Series;Petrol;Sedan;36-50;Low;Returning;Referral;Sales_15;153;70;48;19;27.14;61466;5.08;43522;1167854;340936;Feb;2;2026;Weekend;39,58%;45,75%;12,42%;17944,00;Leipzig Mobility
CUST_100;07/02/2026;Week 1;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;BMW;X3;Petrol;SUV;50+;Medium;Returning;Referral;Sales_10;163;77;57;24;31.17;53185;4.4;39680;1276440;324120;Feb;2;2026;Weekend;42,11%;47,24%;14,72%;13505,00;Leipzig Mobility
CUST_101;17/02/2026;Week 3;Tuesday;No;Elbe Drive;Hamburg;Hamburg;VW;Tiguan;Hybrid;SUV;26-35;Medium;New;Walk-in;Sales_13;302;146;90;24;16.44;32108;10.89;27726;770592;105168;Feb;2;2026;Weekday;26,67%;48,34%;7,95%;4382,00;Elbe Drive
CUST_102;18/02/2026;Week 3;Wednesday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;BMW;5 Series;Electric;Sedan;50+;High;Returning;Referral;Sales_17;212;106;83;36;33.96;65982;3.94;50275;2375352;565452;Feb;2;2026;Weekday;43,37%;50,00%;16,98%;15707,00;Stuttgart Auto Center
CUST_103;16/02/2026;Week 3;Monday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;VW;Golf;Hybrid;Hatchback;36-50;Low;New;Walk-in;Sales_7;434;218;153;39;17.89;31378;10.34;27805;1223742;139347;Feb;2;2026;Weekday;25,49%;50,23%;8,99%;3573,00;Stuttgart Auto Center
CUST_104;06/02/2026;Week 1;Friday;No;Hannover Cars;Hannover;Lower Saxony;Audi;A3;Petrol;Hatchback;50+;Low;Returning;Walk-in;Sales_13;292;141;93;32;22.7;55173;3.54;41928;1765536;423840;Feb;2;2026;Weekday;34,41%;48,29%;10,96%;13245,00;Hannover Cars
CUST_105;24/02/2026;Week 4;Tuesday;No;Bavaria Motors;Munich;Bavaria;Opel;Corsa;Hybrid;Hatchback;36-50;High;New;Referral;Sales_16;299;162;102;31;19.14;22202;7.98;19957;688262;69595;Feb;2;2026;Weekday;30,39%;54,18%;10,37%;2245,00;Bavaria Motors
CUST_106;09/02/2026;Week 2;Monday;No;Ruhr Auto Plaza;Dortmund;NRW;BMW;3 Series;Petrol;Sedan;26-35;High;Returning;Walk-in;Sales_8;172;88;71;25;28.41;60176;3.71;45542;1504400;365850;Feb;2;2026;Weekday;35,21%;51,16%;14,53%;14634,00;Ruhr Auto Plaza
CUST_107;01/02/2026;Week 1;Sunday;Yes;Leipzig Mobility;Leipzig;Saxony;Mercedes;E-Class;Hybrid;Sedan;36-50;High;Returning;Social Media;Sales_19;231;117;84;26;22.22;49884;5.13;38225;1296984;303134;Feb;2;2026;Weekend;30,95%;50,65%;11,26%;11659,00;Leipzig Mobility
CUST_108;07/02/2026;Week 1;Saturday;Yes;Main Auto Hub;Frankfurt;Hesse;VW;Passat;Hybrid;Sedan;36-50;Medium;New;Website;Sales_6;434;197;141;25;12.69;33894;7.53;29382;847350;112800;Feb;2;2026;Weekend;17,73%;45,39%;5,76%;4512,00;Main Auto Hub
CUST_109;18/02/2026;Week 3;Wednesday;No;Leipzig Mobility;Leipzig;Saxony;Audi;Q3;Hybrid;SUV;26-35;Low;Returning;Walk-in;Sales_6;276;129;94;27;20.93;42368;3.82;32619;1143936;263223;Feb;2;2026;Weekday;28,72%;46,74%;9,78%;9749,00;Leipzig Mobility
CUST_110;06/02/2026;Week 1;Friday;No;Rhein Auto Group;Cologne;NRW;Mercedes;EQE;Petrol;Sedan;18-25;High;New;Website;Sales_4;245;134;92;30;22.39;54959;5.37;39486;1648770;464190;Feb;2;2026;Weekday;32,61%;54,69%;12,24%;15473,00;Rhein Auto Group
CUST_111;16/02/2026;Week 3;Monday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Mercedes;C-Class;Electric;Sedan;50+;Medium;Returning;Walk-in;Sales_2;149;80;58;20;25.0;65644;5.68;49327;1312880;326340;Feb;2;2026;Weekday;34,48%;53,69%;13,42%;16317,00;Stuttgart Auto Center
CUST_112;02/02/2026;Week 1;Monday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Crossland;Hybrid;SUV;50+;High;New;Social Media;Sales_12;281;129;82;19;14.73;20057;9.87;18636;381083;26999;Feb;2;2026;Weekday;23,17%;45,91%;6,76%;1421,00;Hannover Cars
CUST_113;06/02/2026;Week 1;Friday;No;Hannover Cars;Hannover;Lower Saxony;BMW;X5;Electric;SUV;26-35;Medium;Returning;Social Media;Sales_20;261;141;103;36;25.53;58221;5.54;41256;2095956;610740;Feb;2;2026;Weekday;34,95%;54,02%;13,79%;16965,00;Hannover Cars
CUST_114;18/02/2026;Week 3;Wednesday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Grandland;Electric;SUV;26-35;High;New;Walk-in;Sales_6;394;207;139;38;18.36;25558;10.34;23489;971204;78622;Feb;2;2026;Weekday;27,34%;52,54%;9,64%;2069,00;Stuttgart Auto Center
CUST_115;28/02/2026;Week 4;Saturday;Yes;Rhein Auto Group;Cologne;NRW;Audi;Q3;Petrol;SUV;36-50;High;New;Social Media;Sales_12;161;87;67;18;20.69;55247;4.42;41944;994446;239454;Feb;2;2026;Weekend;26,87%;54,04%;11,18%;13303,00;Rhein Auto Group
CUST_116;24/02/2026;Week 4;Tuesday;No;Autohaus Berlin;Berlin;Berlin;BMW;i4;Electric;Sedan;18-25;High;Returning;Website;Sales_5;192;118;88;35;29.66;49686;5.49;36875;1739010;448385;Feb;2;2026;Weekday;39,77%;61,46%;18,23%;12811,00;Autohaus Berlin
CUST_117;11/02/2026;Week 2;Wednesday;No;Hannover Cars;Hannover;Lower Saxony;BMW;i4;Electric;Sedan;26-35;High;Returning;Website;Sales_11;157;87;62;24;27.59;61571;5.89;46897;1477704;352176;Feb;2;2026;Weekday;38,71%;55,41%;15,29%;14674,00;Hannover Cars
CUST_118;22/02/2026;Week 4;Sunday;Yes;Bavaria Motors;Munich;Bavaria;BMW;X3;Hybrid;SUV;36-50;High;Returning;Website;Sales_11;161;76;59;23;30.26;53541;5.63;39262;1231443;328417;Feb;2;2026;Weekend;38,98%;47,20%;14,29%;14279,00;Bavaria Motors
CUST_119;03/02/2026;Week 1;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;BMW;5 Series;Electric;Sedan;50+;Low;New;Website;Sales_19;214;108;74;26;24.07;64448;3.94;47275;1675648;446498;Feb;2;2026;Weekday;35,14%;50,47%;12,15%;17173,00;Hannover Cars
CUST_120;24/02/2026;Week 4;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;Mercedes;GLE;Hybrid;SUV;50+;Medium;New;Referral;Sales_16;219;104;78;29;27.88;64607;4.08;49493;1873603;438306;Feb;2;2026;Weekday;37,18%;47,49%;13,24%;15114,00;Hannover Cars
CUST_121;01/02/2026;Week 1;Sunday;Yes;Hannover Cars;Hannover;Lower Saxony;Opel;Crossland;Hybrid;SUV;50+;High;New;Social Media;Sales_13;238;133;79;14;10.53;24274;11.83;22275;339836;27986;Feb;2;2026;Weekend;17,72%;55,88%;5,88%;1999,00;Hannover Cars
CUST_122;07/02/2026;Week 1;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;BMW;5 Series;Petrol;Sedan;26-35;High;Returning;Walk-in;Sales_15;222;132;104;39;29.55;62702;5.63;48529;2445378;552747;Feb;2;2026;Weekend;37,50%;59,46%;17,57%;14173,00;Leipzig Mobility
CUST_123;08/02/2026;Week 2;Sunday;Yes;Autohaus Berlin;Berlin;Berlin;Audi;A4;Petrol;Sedan;36-50;Low;New;Social Media;Sales_3;235;129;97;25;19.38;50099;5.41;38418;1252475;292025;Feb;2;2026;Weekend;25,77%;54,89%;10,64%;11681,00;Autohaus Berlin
CUST_124;13/02/2026;Week 2;Friday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Mokka;Diesel;SUV;18-25;Medium;New;Website;Sales_20;278;119;68;19;15.97;23012;9.63;20685;437228;44213;Feb;2;2026;Weekday;27,94%;42,81%;6,83%;2327,00;Hannover Cars
CUST_125;27/02/2026;Week 4;Friday;No;Bavaria Motors;Munich;Bavaria;VW;Tiguan;Hybrid;SUV;50+;High;Returning;Website;Sales_16;354;170;104;31;18.24;31341;6.35;27168;971571;129363;Feb;2;2026;Weekday;29,81%;48,02%;8,76%;4173,00;Bavaria Motors
CUST_126;22/02/2026;Week 4;Sunday;Yes;Ruhr Auto Plaza;Dortmund;NRW;Audi;Q3;Electric;SUV;26-35;Low;New;Referral;Sales_2;195;108;71;24;22.22;43476;4.93;34850;1043424;207024;Feb;2;2026;Weekend;33,80%;55,38%;12,31%;8626,00;Ruhr Auto Plaza
CUST_127;09/02/2026;Week 2;Monday;No;Elbe Drive;Hamburg;Hamburg;VW;Tiguan;Electric;SUV;18-25;Medium;New;Website;Sales_17;380;155;106;27;17.42;28492;10.31;25822;769284;72090;Feb;2;2026;Weekday;25,47%;40,79%;7,11%;2670,00;Elbe Drive
CUST_128;27/02/2026;Week 4;Friday;No;Hannover Cars;Hannover;Lower Saxony;BMW;i4;Electric;Sedan;36-50;Low;Returning;Walk-in;Sales_11;230;113;87;32;28.32;58906;3.5;43605;1884992;489632;Feb;2;2026;Weekday;36,78%;49,13%;13,91%;15301,00;Hannover Cars
CUST_129;19/02/2026;Week 3;Thursday;No;Main Auto Hub;Frankfurt;Hesse;Opel;Astra;Diesel;Hatchback;36-50;Low;New;Referral;Sales_16;399;221;140;42;19.0;22564;8.16;20763;947688;75642;Feb;2;2026;Weekday;30,00%;55,39%;10,53%;1801,00;Main Auto Hub
CUST_130;27/02/2026;Week 4;Friday;No;Elbe Drive;Hamburg;Hamburg;VW;T-Roc;Petrol;SUV;18-25;High;New;Referral;Sales_15;437;177;113;35;19.77;27327;9.37;23952;956445;118125;Feb;2;2026;Weekday;30,97%;40,50%;8,01%;3375,00;Elbe Drive
CUST_131;18/02/2026;Week 3;Wednesday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;VW;Passat;Electric;Sedan;26-35;Low;Returning;Walk-in;Sales_1;424;210;123;41;19.52;29049;9.64;25370;1191009;150839;Feb;2;2026;Weekday;33,33%;49,53%;9,67%;3679,00;Stuttgart Auto Center
CUST_132;20/02/2026;Week 3;Friday;No;Rhein Auto Group;Cologne;NRW;Mercedes;GLE;Diesel;SUV;50+;Medium;New;Social Media;Sales_2;227;125;87;26;20.8;69662;5.13;52963;1811212;434174;Feb;2;2026;Weekday;29,89%;55,07%;11,45%;16699,00;Rhein Auto Group
CUST_133;01/02/2026;Week 1;Sunday;Yes;Saxon Wheels;Dresden;Saxony;Mercedes;GLC;Diesel;SUV;18-25;Medium;Returning;Website;Sales_19;180;102;81;25;24.51;64828;5.96;47032;1620700;444900;Feb;2;2026;Weekend;30,86%;56,67%;13,89%;17796,00;Saxon Wheels
CUST_134;24/02/2026;Week 4;Tuesday;No;Leipzig Mobility;Leipzig;Saxony;BMW;i4;Hybrid;Sedan;18-25;Medium;New;Referral;Sales_1;196;110;80;33;30.0;57968;2.38;43912;1912944;463848;Feb;2;2026;Weekday;41,25%;56,12%;16,84%;14056,00;Leipzig Mobility
CUST_135;09/02/2026;Week 2;Monday;No;Bavaria Motors;Munich;Bavaria;Opel;Grandland;Hybrid;SUV;36-50;High;New;Social Media;Sales_8;415;159;105;22;13.84;24062;13.42;21922;529364;47080;Feb;2;2026;Weekday;20,95%;38,31%;5,30%;2140,00;Bavaria Motors
CUST_136;04/02/2026;Week 1;Wednesday;No;Autohaus Berlin;Berlin;Berlin;Audi;e-tron;Hybrid;SUV;50+;Low;New;Walk-in;Sales_5;216;118;88;26;22.03;53262;5.6;43190;1384812;261872;Feb;2;2026;Weekday;29,55%;54,63%;12,04%;10072,00;Autohaus Berlin
CUST_137;08/02/2026;Week 2;Sunday;Yes;Bavaria Motors;Munich;Bavaria;Opel;Grandland;Diesel;SUV;26-35;High;New;Social Media;Sales_2;228;95;59;17;17.89;25808;7.79;23699;438736;35853;Feb;2;2026;Weekend;28,81%;41,67%;7,46%;2109,00;Bavaria Motors
CUST_138;01/02/2026;Week 1;Sunday;Yes;Bavaria Motors;Munich;Bavaria;Audi;A4;Diesel;Sedan;50+;Medium;Returning;Website;Sales_18;184;85;62;21;24.71;46638;3.43;35637;979398;231021;Feb;2;2026;Weekend;33,87%;46,20%;11,41%;11001,00;Bavaria Motors
CUST_139;09/02/2026;Week 2;Monday;No;Leipzig Mobility;Leipzig;Saxony;Opel;Corsa;Electric;Hatchback;26-35;Low;New;Website;Sales_4;348;141;97;19;13.48;22108;9.43;20454;420052;31426;Feb;2;2026;Weekday;19,59%;40,52%;5,46%;1654,00;Leipzig Mobility
CUST_140;11/02/2026;Week 2;Wednesday;No;Hannover Cars;Hannover;Lower Saxony;BMW;5 Series;Hybrid;Sedan;36-50;Low;New;Walk-in;Sales_19;212;128;100;35;27.34;51497;2.36;39630;1802395;415345;Feb;2;2026;Weekday;35,00%;60,38%;16,51%;11867,00;Hannover Cars
CUST_141;05/02/2026;Week 1;Thursday;No;Leipzig Mobility;Leipzig;Saxony;VW;ID.4;Petrol;SUV;50+;Low;Returning;Walk-in;Sales_8;323;186;109;34;18.28;30274;6.41;26784;1029316;118660;Feb;2;2026;Weekday;31,19%;57,59%;10,53%;3490,00;Leipzig Mobility
CUST_142;05/02/2026;Week 1;Thursday;No;Ruhr Auto Plaza;Dortmund;NRW;VW;Passat;Electric;Sedan;26-35;Low;New;Social Media;Sales_8;470;231;143;30;12.99;28406;6.11;25714;852180;80760;Feb;2;2026;Weekday;20,98%;49,15%;6,38%;2692,00;Ruhr Auto Plaza
CUST_143;07/02/2026;Week 1;Saturday;Yes;Bavaria Motors;Munich;Bavaria;BMW;3 Series;Petrol;Sedan;50+;High;New;Walk-in;Sales_14;195;108;76;32;29.63;52826;2.19;40883;1690432;382176;Feb;2;2026;Weekend;42,11%;55,38%;16,41%;11943,00;Bavaria Motors
CUST_144;12/02/2026;Week 2;Thursday;No;Hannover Cars;Hannover;Lower Saxony;Mercedes;E-Class;Diesel;Sedan;50+;Low;Returning;Website;Sales_18;184;108;77;28;25.93;60101;5.05;45678;1682828;403844;Feb;2;2026;Weekday;36,36%;58,70%;15,22%;14423,00;Hannover Cars
CUST_145;20/02/2026;Week 3;Friday;No;Autohaus Berlin;Berlin;Berlin;BMW;i4;Diesel;Sedan;50+;Medium;Returning;Website;Sales_13;227;135;109;42;31.11;57013;3.25;41560;2394546;649026;Feb;2;2026;Weekday;38,53%;59,47%;18,50%;15453,00;Autohaus Berlin
CUST_146;10/02/2026;Week 2;Tuesday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Mokka;Petrol;SUV;18-25;Low;New;Walk-in;Sales_13;354;197;112;34;17.26;24277;7.53;22254;825418;68782;Feb;2;2026;Weekday;30,36%;55,65%;9,60%;2023,00;Stuttgart Auto Center
CUST_147;12/02/2026;Week 2;Thursday;No;Autohaus Berlin;Berlin;Berlin;Audi;A4;Electric;Sedan;26-35;High;Returning;Referral;Sales_1;277;176;124;45;25.57;42262;4.61;32816;1901790;425070;Feb;2;2026;Weekday;36,29%;63,54%;16,25%;9446,00;Autohaus Berlin
CUST_148;26/02/2026;Week 4;Thursday;No;Bavaria Motors;Munich;Bavaria;Audi;Q3;Petrol;SUV;50+;Medium;Returning;Walk-in;Sales_20;229;142;98;35;24.65;47415;4.69;37177;1659525;358330;Feb;2;2026;Weekday;35,71%;62,01%;15,28%;10238,00;Bavaria Motors
CUST_149;22/02/2026;Week 4;Sunday;Yes;Rhein Auto Group;Cologne;NRW;BMW;X3;Electric;SUV;50+;Medium;Returning;Social Media;Sales_15;221;130;91;33;25.38;57183;2.1;44319;1887039;424512;Feb;2;2026;Weekend;36,26%;58,82%;14,93%;12864,00;Rhein Auto Group
CUST_150;11/02/2026;Week 2;Wednesday;No;Elbe Drive;Hamburg;Hamburg;BMW;X5;Electric;SUV;36-50;Medium;Returning;Social Media;Sales_13;274;148;100;39;26.35;54042;5.01;41428;2107638;491946;Feb;2;2026;Weekday;39,00%;54,01%;14,23%;12614,00;Elbe Drive
CUST_151;19/02/2026;Week 3;Thursday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Corsa;Petrol;Hatchback;26-35;Medium;Returning;Social Media;Sales_3;223;113;78;16;14.16;23603;12.18;21524;377648;33264;Feb;2;2026;Weekday;20,51%;50,67%;7,17%;2079,00;Hannover Cars
CUST_152;26/02/2026;Week 4;Thursday;No;Leipzig Mobility;Leipzig;Saxony;Opel;Mokka;Electric;SUV;36-50;High;New;Walk-in;Sales_12;402;166;104;25;15.06;23238;7.22;21547;580950;42275;Feb;2;2026;Weekday;24,04%;41,29%;6,22%;1691,00;Leipzig Mobility
CUST_153;05/02/2026;Week 1;Thursday;No;Rhein Auto Group;Cologne;NRW;VW;Tiguan;Petrol;SUV;26-35;Medium;Returning;Referral;Sales_1;415;200;129;41;20.5;25222;10.08;22046;1034102;130216;Feb;2;2026;Weekday;31,78%;48,19%;9,88%;3176,00;Rhein Auto Group
CUST_154;22/02/2026;Week 4;Sunday;Yes;Bavaria Motors;Munich;Bavaria;BMW;3 Series;Diesel;Sedan;36-50;Low;Returning;Referral;Sales_8;195;119;82;38;31.93;53582;3.71;40955;2036116;479826;Feb;2;2026;Weekend;46,34%;61,03%;19,49%;12627,00;Bavaria Motors
CUST_155;21/02/2026;Week 3;Saturday;Yes;Elbe Drive;Hamburg;Hamburg;Mercedes;EQE;Diesel;Sedan;26-35;High;New;Referral;Sales_1;287;158;123;46;29.11;51823;5.09;39866;2383858;550022;Feb;2;2026;Weekend;37,40%;55,05%;16,03%;11957,00;Elbe Drive
CUST_156;02/02/2026;Week 1;Monday;No;Rhein Auto Group;Cologne;NRW;Mercedes;GLC;Diesel;SUV;26-35;Medium;Returning;Social Media;Sales_1;186;109;79;27;24.77;56750;4.43;43557;1532250;356211;Feb;2;2026;Weekday;34,18%;58,60%;14,52%;13193,00;Rhein Auto Group
CUST_157;02/02/2026;Week 1;Monday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Grandland;Petrol;SUV;18-25;High;Returning;Social Media;Sales_13;399;202;115;31;15.35;22484;12.0;20149;697004;72385;Feb;2;2026;Weekday;26,96%;50,63%;7,77%;2335,00;Hannover Cars
CUST_158;22/02/2026;Week 4;Sunday;Yes;Saxon Wheels;Dresden;Saxony;Mercedes;EQE;Petrol;Sedan;18-25;Low;Returning;Walk-in;Sales_9;213;94;68;25;26.6;63009;5.28;45084;1575225;448125;Feb;2;2026;Weekend;36,76%;44,13%;11,74%;17925,00;Saxon Wheels
CUST_159;26/02/2026;Week 4;Thursday;No;Saxon Wheels;Dresden;Saxony;BMW;X5;Diesel;SUV;18-25;Medium;Returning;Website;Sales_17;221;111;79;28;25.23;54746;3.57;39635;1532888;423108;Feb;2;2026;Weekday;35,44%;50,23%;12,67%;15111,00;Saxon Wheels
CUST_160;28/02/2026;Week 4;Saturday;Yes;Bavaria Motors;Munich;Bavaria;BMW;3 Series;Petrol;Sedan;50+;High;New;Walk-in;Sales_18;165;85;62;24;28.24;63284;2.23;48784;1518816;348000;Feb;2;2026;Weekend;38,71%;51,52%;14,55%;14500,00;Bavaria Motors
CUST_161;24/02/2026;Week 4;Tuesday;No;Elbe Drive;Hamburg;Hamburg;BMW;3 Series;Electric;Sedan;18-25;Low;New;Social Media;Sales_13;207;104;77;30;28.85;66518;4.8;47756;1995540;562860;Feb;2;2026;Weekday;38,96%;50,24%;14,49%;18762,00;Elbe Drive
CUST_162;17/02/2026;Week 3;Tuesday;No;Saxon Wheels;Dresden;Saxony;VW;ID.4;Electric;SUV;50+;High;Returning;Walk-in;Sales_6;458;197;114;32;16.24;26843;9.49;23493;858976;107200;Feb;2;2026;Weekday;28,07%;43,01%;6,99%;3350,00;Saxon Wheels
CUST_163;19/02/2026;Week 3;Thursday;No;Ruhr Auto Plaza;Dortmund;NRW;BMW;3 Series;Diesel;Sedan;18-25;High;New;Walk-in;Sales_11;229;110;82;31;28.18;52878;3.98;37752;1639218;468906;Feb;2;2026;Weekday;37,80%;48,03%;13,54%;15126,00;Ruhr Auto Plaza
CUST_164;08/02/2026;Week 2;Sunday;Yes;Saxon Wheels;Dresden;Saxony;Opel;Corsa;Electric;Hatchback;26-35;Low;New;Walk-in;Sales_8;390;193;119;32;16.58;23929;10.95;21808;765728;67872;Feb;2;2026;Weekend;26,89%;49,49%;8,21%;2121,00;Saxon Wheels
CUST_165;03/02/2026;Week 1;Tuesday;No;Elbe Drive;Hamburg;Hamburg;Opel;Crossland;Electric;SUV;36-50;Medium;New;Social Media;Sales_18;347;179;104;31;17.32;26760;9.23;24752;829560;62248;Feb;2;2026;Weekday;29,81%;51,59%;8,93%;2008,00;Elbe Drive
CUST_166;01/02/2026;Week 1;Sunday;Yes;Hannover Cars;Hannover;Lower Saxony;Audi;Q5;Hybrid;SUV;36-50;Medium;Returning;Walk-in;Sales_2;219;122;81;31;25.41;54485;3.7;41070;1689035;415865;Feb;2;2026;Weekend;38,27%;55,71%;14,16%;13415,00;Hannover Cars
CUST_167;14/02/2026;Week 2;Saturday;Yes;Main Auto Hub;Frankfurt;Hesse;Mercedes;EQE;Petrol;Sedan;36-50;High;Returning;Social Media;Sales_5;158;78;55;18;23.08;58707;3.99;42007;1056726;300600;Feb;2;2026;Weekend;32,73%;49,37%;11,39%;16700,00;Main Auto Hub
CUST_168;06/02/2026;Week 1;Friday;No;Main Auto Hub;Frankfurt;Hesse;Mercedes;E-Class;Petrol;Sedan;36-50;High;Returning;Social Media;Sales_6;192;114;75;26;22.81;53337;2.85;41275;1386762;313612;Feb;2;2026;Weekday;34,67%;59,38%;13,54%;12062,00;Main Auto Hub
CUST_169;07/02/2026;Week 1;Saturday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;A4;Diesel;Sedan;18-25;High;New;Website;Sales_6;258;122;93;29;23.77;47053;5.78;35623;1364537;331470;Feb;2;2026;Weekend;31,18%;47,29%;11,24%;11430,00;Stuttgart Auto Center
CUST_170;23/02/2026;Week 4;Monday;No;Hannover Cars;Hannover;Lower Saxony;BMW;i4;Electric;Sedan;36-50;Low;Returning;Walk-in;Sales_18;267;128;92;35;27.34;67200;5.6;48021;2352000;671265;Feb;2;2026;Weekday;38,04%;47,94%;13,11%;19179,00;Hannover Cars
CUST_171;18/02/2026;Week 3;Wednesday;No;Elbe Drive;Hamburg;Hamburg;VW;Tiguan;Petrol;SUV;26-35;Medium;New;Referral;Sales_12;339;193;120;35;18.13;31653;7.03;28322;1107855;116585;Feb;2;2026;Weekday;29,17%;56,93%;10,32%;3331,00;Elbe Drive
CUST_172;03/02/2026;Week 1;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;Audi;A3;Hybrid;Hatchback;36-50;Low;New;Social Media;Sales_2;232;123;94;23;18.7;48734;5.36;37322;1120882;262476;Feb;2;2026;Weekday;24,47%;53,02%;9,91%;11412,00;Hannover Cars
